plan_id,institution_id,institution_name,state,city,control,institution_type,system_affiliation,enrollment,plan_type,document_type,organizing_structure,framework_alignment,recency_year,published_revised,version,file_format,source_url,landing_page_url,evidence_quote,verification,date_accessed,catalog_notes,source_lane,identifies_essential_functions,business_impact_analysis,orders_of_succession,delegations_of_authority,alternate_facilities,continuity_communications,vital_records,defines_rto,tt_e_program,devolution,reconstitution,addresses_academic_continuity,addresses_it_dr,references_fcd1,references_nist80034,references_iso22301,public_redacted_version,flags_present_count,has_deep,benchmark_present,benchmark_band
brown-university,brown-university,Brown University,RI,Providence,private-nonprofit,R1 university,,11000,Continuity Plan,business-continuity-framework,essential-functions-based,University Continuity Planning Policy; BrownReady (Kuali Ready),,,,HTML,https://publicsafety.brown.edu/continuity-planning,https://publicsafety.brown.edu/emergency-management-fire-safety,"Brown is committed, through this program and other complementary emergency preparedness initiatives, to ensuring continuation of essential functions for students, faculty, and staff through an effective and comprehensive program of disaster prevention and continuity planning.",opened-and-confirmed,2026-06-17,"Brown Continuity Planning program overseen by a Continuity Steering Committee and guided by the University Continuity Planning Policy. Disaster priorities: health & safety, continuity of teaching and research, preservation of facilities, protection of reputation, safeguard from financial loss. Departments build plans in the BrownReady (Kuali Ready) tool.",new_england,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,,
providence-college,providence-college,Providence College,RI,Providence,private-nonprofit,religiously affiliated university,,4700,Business Continuity Plan (BCP),business-continuity-framework,departmental,Kuali Ready continuity platform,,,,HTML,https://institutional-continuity.providence.edu/home/staff,https://institutional-continuity.providence.edu,"Kuali Ready is our cloud based Business Continuity Planning (BCP) portal. If you are an existing plan manager and would like to log-in to take this opportunity to review and update your plan, or if you currently do not have a plan please and would like more information- please go to [the BCP page].",opened-and-confirmed,2026-06-17,"Providence College (Catholic, Dominican) institutional-continuity site for administration & staff. Departmental business continuity plans maintained in the Kuali Ready BCP portal. Emphasizes preparing remote-work/IT continuity (Teams, OneDrive, VPN for mission-critical staff) ahead of a disruption.",new_england,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,False,,
rhode-island-school-of-design,rhode-island-school-of-design,Rhode Island School of Design,RI,Providence,private-nonprofit,specialized institution,,2500,Continuity Plan,business-continuity-framework,unclear,All-hazards emergency operations; Emergency Operations Command Team,2025,Campus Emergency Operations Plan updated February 2025,,HTML,https://www.risd.edu/emergency-information/policies-procedures,https://www.risd.edu/emergency-information,"In an emergency, RISD's primary goals are: to protect lives, intellectual property and facilities. to prevent or minimize the impact of emergencies and to maximize the effectiveness of the campus in responding to inevitable occurrences. to provide the continuity of campus operation in pursuit of RISD's mission.",opened-and-confirmed,2026-06-17,"Rhode Island School of Design (specialized art & design institution) Emergency Policies and Procedures page. Continuity of campus operation is a stated primary emergency goal. Links a publicly posted Campus Emergency Operations Plan (updated February 2025) plus hurricane, power-outage, facilities, and evacuation/shelter annexes. Emergency Operations Command Team (EOCT) chaired by the SVP of Finance and Administration reviews and tests procedures.",new_england,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,,
university-of-rhode-island,university-of-rhode-island,University of Rhode Island,RI,Kingston,public,R2 university,University of Rhode Island,17600,Continuity of Operations Plan (COOP),business-continuity-framework,unclear,All-hazards emergency management,,,,HTML,https://web.uri.edu/enrollment/catastrophic-events-and-continuity-of-operations,https://web.uri.edu/emergency,"Crisis and emergency management preparation is an essential function for the University of Rhode Island (“URI”). URI maintains and adheres to specific policies and procedures regarding crisis situations, catastrophic events, and program discontinuances in order to minimize the length of time that students' educational activities are disrupted and, when applicable, minimize the length of time that students, faculty, and staff are displaced.",opened-and-confirmed,2026-06-17,"URI publicly describes its continuity of operations posture; the Office of Emergency Management maintains the emergency operations plan and (per its program list) a Business Continuity Plan. The dedicated Emergency Plans page is password-protected, so this public Enrollment Services page on continuity of operations and program discontinuances was used. IT Services ensures systems are backed up to prevent data loss; includes transition to virtual instruction.",new_england,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,4,False,,
clemson-university-bcoop,clemson-university,Clemson University,SC,Clemson,public,R1 university,,28000,Business Continuity Program,business-continuity-framework,essential-functions-based,S.C. Code Ann. § 8-11-57; State Human Resources Regulations; Business Continuity of Operations Plan (BCoOP),2021,President approval / originally issued 2021-08-09,,PDF,https://media.clemson.edu/humanres/policies_procedures/Essential_Personnel_Policy.pdf,https://www.clemson.edu/cusafety/emergency-management/index.html,Business Continuity of Operations Plan (BCoOP): The overarching plan that ensures the University's mission essential functions will continue during a wide range of emergencies. ... Essential Operations are established by the University's Business Continuity of Operations Plan (BCoOP).,opened-and-confirmed,2026-06-17,"Clemson's full plans are designated 'Public Safety Sensitive' and are not posted; this published Essential Personnel Policy (read directly) documents and defines the university-wide Business Continuity of Operations Plan (BCoOP), Mission Essential Functions, Essential Support Functions, and roles of the Director of Business Continuity Management. Plans developed/maintained in the 'Clemson Ready' continuity application.",deep_south,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,
coastal-carolina-university-academic-continuity,coastal-carolina-university,Coastal Carolina University,SC,Conway,public,regional public university,,11000,Continuity of Instruction / Academic Continuity Plan,academic-continuity,unclear,Academic continuity; shift to online instruction during disruption,,,,HTML,https://www.coastal.edu/academics/continuityplan,https://www.coastal.edu/emergency,"Academic Continuity is the process of maintaining continuity of learning in the event of a large-scale emergency or disaster, enabling affected students and faculty to continue academic activities during response and recovery phases. Coastal Carolina University is prepared to shift traditional face-to-face classes to online instruction in order to maintain academic progress in the event of an interruption of campus operations.",link-only,2026-06-17,Coastal Carolina University Academic Continuity Plan page resolves on the official coastal.edu host. Quote captured from the search-result snippet. CCU also publishes a 2025 Emergency Operations Framework PDF (https://www.coastal.edu/media/2024siteassets/contentassets/documents/resilience/CCU-EOF_May-2025.pdf). Direct page render not completed at access time due to fetch rate limiting.,deep_south,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,,
university-of-south-carolina-eop,university-of-south-carolina,University of South Carolina,SC,Columbia,public,R1 university,University of South Carolina System,36000,Continuity of Operations Plan (COOP),full-coop,essential-functions-based,NIMS / ICS; all-hazards basic plan,2018,2018 EOP Basic Plan,2018,PDF,https://sc.edu/about/offices_and_divisions/law_enforcement_and_safety/documents/2018eopbasicplan.pdf,https://sc.edu/about/offices_and_divisions/law_enforcement_and_safety,Emergency Operations Plan,link-only,2026-06-17,"University of South Carolina (flagship) 2018 Emergency Operations Plan Basic Plan PDF resolves on the official sc.edu host (Law Enforcement and Safety). Located via search; direct PDF render not completed at access time due to fetch rate limiting, so only the document title is quoted. Continuity-of-operations content within the EOP should be confirmed verbatim on next render before upgrading to opened-and-confirmed.",deep_south,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,,
south-dakota-state-university,south-dakota-state-university,South Dakota State University,SD,Brookings,public,regional public university,South Dakota Board of Regents,11500,Continuity of Operations Plan (COOP),full-coop,essential-functions-based,All-hazards continuity planning,,,,HTML,https://www.sdstate.edu/safety-security/emergency-management/section-2-plan-administration,https://www.sdstate.edu/emergency-management-preparedness/emergency-management/emergency-management-plan,"The COOP is designed to mitigate the effects of a man-made or natural disaster that may affect a single building or operation, a significant portion of the campus, the entire campus or the region.",opened-and-confirmed,2026-06-17,"SDSU Emergency Management Plan, Section 2 (Plan Administration). The COOP covers all university operations, departments and service areas including contracted operations, with relocation of essential functions to an alternate site for extended periods. A Pandemic/Contagious Disease Threat Emergency Response Plan (PERP) is an annex to the COOP.",plains_mountain,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,4,False,,
tennessee-state-university-continuity-of-instruction,tennessee-state-university,Tennessee State University,TN,Nashville,public,HBCU,Tennessee Board of Regents / State of Tennessee,8000,Continuity of Instruction / Academic Continuity Plan,academic-continuity,departmental,,,,,HTML,https://www.tnstate.edu/academic_affairs/bkp/Continuity_of_Instruction.aspx,https://www.tnstate.edu/emergency/plans.aspx,"During an emergency, each instructor should establish communication with students, and if the closure is going to be long, construct alternative ways to achieve learning objectives of the course as suggested in the C",opened-and-confirmed,2026-06-17,TSU 'Continuity of Instruction / Academic Operations Plan' page under Academic Affairs; provides faculty guidance and eLearn resources for maintaining instruction during a university closure. Part of TSU's broader emergency management program (which also references business continuity and recovery plans and an IT Disaster Recovery Plan).,minority_serving,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,,
tennessee-tech-university,tennessee-technological-university,Tennessee Technological University,TN,Cookeville,public,regional public university,Tennessee (state-supported; locally governed board),10000,Continuity of Operations Plan (COOP),full-coop,essential-functions-based,NIMS/ICS; Tennessee Emergency Management Plan; mission-essential functions; departmental/site-specific COOP,2018,EOP March 2018,,PDF,https://www.tntech.edu/safety/pdf/TNTech_EOP_2018.pdf,https://www.tntech.edu/safety/emergency-op.php,"Individual departments within the University shall have their departmental or site specific Continuity of Operations Plan (COOP). The COOP is a stand-alone document, which serves as an operational tool to ensure mission-essential functions and services are maintained.",link-only,2026-06-17,"Tennessee Tech's Emergency Operations Plan (Environmental Health & Safety) describes departmental/site-specific COOPs as stand-alone operational tools for mission-essential functions; the President has authority to activate the COOP. The EOP PDF is published on the official tntech.edu host; verbatim COOP quote captured from the official source but the full PDF could not be re-rendered (too large / fetch rate limiting), hence link-only.",upper_south,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,,
university-of-tennessee-system,university-of-tennessee-system,University of Tennessee System,TN,Knoxville,public,system office,University of Tennessee System,,Continuity of Operations Plan (COOP),business-continuity-framework,FCD-element-based,FEMA CPG 101; TEMA plan template; EMAP standards; T.C.A. 58-2-108; full FCD-style continuity elements,2025,"Version 7, Effective 2025-12-09 (Revision 3, 2025-11-19)",SA0200 v7,HTML,https://policy.tennessee.edu/policy/sa0200-emergency-management,https://policy.tennessee.edu/policy/sa0200-emergency-management,"Each campus and institute must develop and maintain a continuity plan to include essential functions, essential records, IT functions, human resources, communications, alternate locations and remote work, budget and acquisition, reconstitution, testing, training, and exercising and leadership succession to ensure capabilities can continue in the event of an emergency. ... Each campus and institute is responsible for designating a campus continuity manager to ensure continuity plans are completed in alignment with the system continuity plan template.",opened-and-confirmed,2026-06-17,"UT System policy SA0200 (Emergency Management) sets system-wide continuity (COOP) requirements and a system continuity plan template binding all campuses/institutes (UTK, UTC, UTM, UTHSC, UT Southern, IPS, UTIA, UT Space Institute). Enumerates essential functions, essential records, reconstitution, leadership succession, TT&E, alternate locations -- strong FCD-element coverage. Review at least every 3 years; external review every 5 years.",upper_south,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,8,False,,
grayson-college,grayson-college,Grayson College,TX,Denison,public,community college,Texas public community college district,,IT Disaster Recovery Plan,it-dr,phase-based,,2020,"Updated December 11, 2020 (2016-2020 Technology Plan)",IT DR Plan v1.0 (within 2016-2020 Technology Plan),PDF,https://www.grayson.edu/employment/files/it/technology-plan-2016-2020-including-disaster-recovery---updated-12112020.pdf,https://www.grayson.edu,"As a result of this ever-increasing reliance on technology, IT services require a comprehensive Disaster Recovery Plan to assure these services can be re-established quickly and completely in event of a disaster. The GC Disaster Recovery Plan summarizes the results of a comprehensive risk analysis conducted for all IT services.",opened-and-confirmed,2026-06-17,"Grayson College IT Disaster Recovery Plan embedded in the 2016-2020 Technology Plan (updated Dec 11, 2020). Built on a comprehensive risk analysis with Level 1/2/3 service prioritization; stated primary objective is to ensure college business continuity by recovering computer services after a disaster.",community_colleges,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,True,14,10-14
south-texas-college,south-texas-college,South Texas College,TX,McAllen,public,community college,,28000,Continuity of Operations Guide/Template,template,essential-functions-based,,2020,Sample completed by Risk Management (testing dated 2020),,PDF,https://finance.southtexascollege.edu/ehs/pdf/COOP-Template-Example.pdf,https://finance.southtexascollege.edu/ehs,"To be better prepared, South Texas College (College) departments should use this template to complete a Continuity of Operations Plan (COOP). This plan will describe how these departments will operate essential functions following an emergency or business interruption.",opened-and-confirmed,2026-06-17,"Departmental COOP template published by South Texas College Risk Management (Environmental Health & Safety) for its own units, with a worked example for the Accountability, Risk & Compliance department. Lists institution-wide essential functions, RTO of 0-24 hours, lines of succession, alternate operating locations, IT systems, and a Critical Interruption Worksheet. HSI community college in the Rio Grande Valley.",southwest,True,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,10,True,16,15-19
southern-methodist-university,southern-methodist-university,Southern Methodist University,TX,Dallas,private-nonprofit,religiously affiliated university,,12000,Continuity Plan,business-continuity-framework,departmental,NIMS / National Response Framework; DHS,2022,"Revised July 11, 2022; Adopted October 3, 2016",Policy 11.3,HTML,https://www.smu.edu/policy/11-risk-management/11-3-resilience-and-crisis-management,https://www.smu.edu/businessfinance/risk-management/emergency-management-fire-safety,This policy sets forth a structure for the management of these events and the continuity of operations should an incident involve a significant disruption to the University.,opened-and-confirmed,2026-06-17,SMU University Policy 11.3 (Resilience and Crisis Management) establishes the continuity-of-operations framework managed by the Office of Risk Management and the Emergency Management Committee. Defines COOP as a plan with critical business impact analysis and workaround procedures; ORM maintains all department COOPs in a risk management information system (RMIS). Methodist-affiliated private university.,southwest,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,6,False,,
tarleton-state-university,tarleton-state-university,Tarleton State University,TX,Stephenville,public,regional public university,Texas A&M University System,16000,IT Continuity Plan,it-dr,unclear,Texas DIR Security Controls Catalog (NIST-based); TAMUS Regulations 34.07.01 and 34.07.02,2022,,CP-1,HTML,https://www.tarleton.edu/security-controls-catalog/contingency-planning-cp/cp-1-contingency-planning-policy-and-procedures,https://www.tarleton.edu/security-controls-catalog/contingency-planning-cp,Contingency Planning Policy and associated controls describe the requirements for written plans to minimize the effects of a disaster and either maintain or quickly resume mission-critical information technology functions.,opened-and-confirmed,2026-06-17,"Tarleton State University Security Controls Catalog, Contingency Planning (CP) family, CP-1 policy. IT contingency/continuity controls that must align with the Tarleton Emergency Operations Plan and the Tarleton Business Continuity Plan (a component of the TAMU System Offices BCP) required by TAMUS Regulation 34.07.02. Regional public university in the Texas A&M University System.",southwest,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,4,False,,
tarrant-county-college-district,tarrant-county-college-district,Tarrant County College District,TX,Fort Worth,public,community college,,47000,Business Continuity Program,business-continuity-framework,essential-functions-based,,2025,"Updated August 14, 2025",,HTML,https://www.tccd.edu/about/emergency-information/emergency-operations-center,https://www.tccd.edu/about/emergency-information/department-of-safety-and-emergency-management,Business Continuity is the advance planning and preparation undertaken to ensure that an organization will have the capability to operate its critical business functions during emergency events. The aim is to reduce harmful effects of potential hazards.,opened-and-confirmed,2026-06-17,"Tarrant County College District Emergency Management & Business Continuity function within the Emergency Operations Center, led by a Director and Manager of Emergency Management (both Certified Emergency Managers). Program supports districtwide preparedness, response, recovery, and continuity of critical business functions. Community college district serving Tarrant County.",southwest,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,,
texas-am-university,texas-a-m-university,Texas A&M University,TX,College Station,public,R1 university,Texas A&M University System,74000,Continuity of Operations Guide/Template,template,essential-functions-based,,2023,Quick Start Guide dated March 2023; page modified 2026-05-29,,PDF,https://www.tamu.edu/emergency/_files/QuickStartGuide_Mar2023.pdf,https://em.tamu.edu/for-departments/continuity-planning.html,"A continuity plan is a collection of resources, actions, procedures, and information that is developed, exercised, and kept ready in the event of a disruption of operations. It helps departments continue their essential functions after a disaster or major disruption.",opened-and-confirmed,2026-06-17,"Texas A&M Emergency Management Continuity Planning program. Institution publishes a Continuity Planning Quick Start Guide, an Essential Functions Worksheet, and a departmental Continuity Plan Template (Word doc) for units to complete; coordinated by the Business Continuity Program Coordinator within the Office of Safety and Security. Departments submit completed plans into Laserfiche.",southwest,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,3,True,4,0-4
texas-am-corpus-christi-business-continuity-plan,texas-a-m-university-corpus-christi,Texas A&M University-Corpus Christi,TX,Corpus Christi,public,HSI,Texas A&M University System,11000,Business Continuity Plan (BCP),business-continuity-framework,essential-functions-based,Resource-based BCP (Islander Ready); 30-day resumption objective,,,,HTML,https://www.tamucc.edu/finance-and-administration/bcp/what-is-bcp.php,https://www.tamucc.edu/finance-and-administration/bcp/bcp-annual_review_process.php,"Business Continuity Planning is the process whereby organizations ensure the maintenance of critical operations when confronted with adverse events such as natural disasters, technology failures, human errors, or terrorism.",opened-and-confirmed,2026-06-17,"TAMU-CC Business Continuity Program (Finance and Administration). BCP is executed after the Emergency Operations Plan addresses life-safety; goal is to continue or resume teaching, research and public service within 30 days of an interruption. Uses the 'Islander Ready' planning tool; business units test plans annually with full testing every seven years.",minority_serving,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,3,False,,
texas-am-university-kingsville,texas-a-m-university-kingsville,Texas A&M University-Kingsville,TX,Kingsville,public,HSI,Texas A&M University System,17000,IT Continuity Plan,it-dr,FCD-element-based,Texas DIR Security Control Standards Catalog; Texas Admin Code 202; TAMUS Policy 29.01,2025,Last updated 06/02/2025,,HTML,https://www.tamuk.edu/finance/its/policies/securitycontrols.html,https://www.tamuk.edu/finance/its/policies/index.html,"Contingency Planning (CP) Defines strategies for maintaining and restoring operations during and after a disruption, including data backup, recovery, and continuity plans.",opened-and-confirmed,2026-06-17,"TAMU-Kingsville Information Security Controls Catalog (ITS Standard Administrative Procedures), structured by DIR control families including a Contingency Planning (CP) domain covering data backup, recovery, and continuity plans. Catalog explicitly states it supports institutional continuity and resilience. Aligned with Texas DIR Security Control Standards Catalog, TAC 202, and TAMUS Policy 29.01. HSI in the Texas A&M University System.",southwest,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2,False,,
texas-state-university,texas-state-university,Texas State University,TX,San Marcos,public,R2 university,Texas State University System,40000,Continuity of Operations Plan (COOP),business-continuity-framework,FCD-element-based,Texas State Office of Risk Management Continuity Planning / Texas Essential Functions; FEMA EMI Continuity Practitioner,2023,Effective 10/11/2023; Next review 11/01/2026,Issue No. 1,HTML,https://policies.txst.edu/university-policies/04-05-22.html,https://www.fss.txst.edu/ehsrem/emergency-management/planning-txst-ready.html,"Continuity of operations planning is an ongoing process that includes the following elements: identification of essential functions, delegations of authority, orders of succession, communication, vital records and data, continuity facilities, reconstitution, testing, training and exercise, risk assessment, recovery strategies, and a disaster recovery plan.",opened-and-confirmed,2026-06-17,"University policy UPPS 04.05.22 establishing the campus-wide COOP program, required by the Texas State Office of Risk Management and Texas Labor Code Section 412.054. EHSREM maintains the Texas State COOP and a COOP template used by divisions/colleges via the Texas State Ready (Kuali-style) database. Lists all standard FCD continuity elements.",southwest,True,False,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,9,False,,
texas-tech-university-system,texas-tech-university-system,Texas Tech University System,TX,Lubbock,public,system office,Texas Tech University System,,Continuity of Operations Plan (COOP),full-coop,FCD-element-based,FEMA continuity 10 elements; Federal and State (Texas SORM) continuity initiatives,2017,May 2017,,PDF,https://www.texastech.edu/offices/risk-management/TTUS%20COOP.pdf,https://www.texastech.edu/administration/offices/risk-management,"10 Elements 1. Essential Functions (EFs) 2. Orders of Succession 3. Delegations of Authority 4. Continuity Facilities 5. Essential Records 6. Continuity Communications 7. Human Resources and Key Personnel 8. Devolution of control 9. Reconstitution 10. Tests, Training and Exercises (TT&E) Program",opened-and-confirmed,2026-06-17,"Texas Tech University System Office of Risk Management COOP Program Overview (15-page PDF). Built on the FEMA 10 continuity elements (essential functions, orders of succession, delegations of authority, continuity facilities, essential records, continuity communications, HR/key personnel, devolution, reconstitution, TT&E). Defines 12-hour operational capability, 30-day sustainment (60 days for pandemic), and a 7-phase COOP program model with Business Process Analysis and Risk Assessment.",southwest,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,11,True,1,0-4
texas-womans-university,texas-woman-s-university,Texas Woman's University,TX,Denton,public,other public,,16000,IT Continuity Plan,it-dr,unclear,NIST SP 800-53 Contingency Planning (CP) controls; Texas Admin Code Ch. 202,2024,Published 07/02/2021; Revised 12/15/2021; 08/05/2024,URP 04.775,PDF,https://public.powerdms.com/TWU1/documents/1745672,https://public.powerdms.com/TWU1/tree/documents,"Institution-wide emergency plans are maintained by TWU Risk Management, per URP 04.410: Emergency Management and Business Continuity. Risk Management maintains the Texas Woman's University Continuity of Operations Plan (""COOP"").",opened-and-confirmed,2026-06-17,"TWU University Regulation and Procedure 04.775 (Information System Contingency Planning) implementing NIST SP 800-53 Contingency Planning controls (CP-1 through CP-11). Covers alternate storage/processing sites, telecommunications, system backup, recovery and reconstitution with RTO/RPO defined in the TWU COOP. Confirms Risk Management maintains the university-wide COOP under separate regulation URP 04.410. Public-facing PowerDMS policy host.",southwest,True,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,8,True,13,10-14
university-of-houston,university-of-houston,University of Houston,TX,Houston,public,R1 university,University of Houston System,47000,Continuity of Operations Plan (COOP),business-continuity-framework,essential-functions-based,,2026,Page updated 2026-03-17,,HTML,https://www.uh.edu/emergency-management/planning-and-response/business-continuity-plans,https://www.uh.edu/emergency-management/planning-and-response,The Continuity of Operations Planning Program ensures that the organization is capable of conducting its essential mission and functions under all threats and conditions.,opened-and-confirmed,2026-06-17,"University of Houston Office of Emergency Management COOP program, transitioning from fillable templates to the Veoci system. Publishes COOP liaison training, emergency relocation position info sheets, essential/non-essential personnel listing, research continuity checklist, and links to a Canvas-based instructional/academic continuity program.",southwest,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,4,False,,
university-of-houston-system,university-of-houston-system,University of Houston System,TX,Houston,public,system office,University of Houston System,,Continuity of Operations Plan (COOP),business-continuity-framework,essential-functions-based,NIMS; Texas SORM Continuity Planning; Texas Education Code Ch. 51 Sec. 217,2022,Issued 07/05/2022,SAM 01.F.04,HTML,https://uhsystem.edu/resources/compliance-ethics/uhs-policies/sams/01-general-administration/01f04/index.php,https://uhsystem.edu/resources/compliance-ethics/uhs-policies/sams/01-general-administration,"The purpose of this policy is to describe provisions to minimize the adverse effects of an emergency through the development of Emergency Management programs and Continuity of Operations Plans at the University of Houston System universities, as well as to ensure compliance with applicable statutes and policies.",opened-and-confirmed,2026-06-17,"UH System Administrative Memorandum 01.F.04 requiring each UHS university to designate a Continuity Coordinator and develop/maintain a COOP and COOP training/exercise program per the Texas State Office of Risk Management. System office develops an enterprise Continuity of Operations Planning Program with standards and tools. Defines COOP, NIMS, and emergency management. PDF version also available.",southwest,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,False,,
university-of-houston-downtown,university-of-houston-downtown,University of Houston-Downtown,TX,Houston,public,HSI,University of Houston System,15000,Continuity of Operations Plan (COOP),full-coop,phase-based,FEMA four-phase continuity model (FCD elements),2023,Revised April 2023; 2023-2024 plan year,,PDF,https://www.uhd.edu/documents/administration/emergency-management/2023-uhd-coop.pdf,https://www.uhd.edu/administration/emergency-management,"The University of Houston – Downtown (UHD) all-hazards Continuity of Operations Plan (COOP) is the underlying framework for Continuity of Operations, ensuring operations are performed efficiently with minimal disruption during an emergency.",opened-and-confirmed,2026-06-17,"Full all-hazards COOP signed by the President. Four-phase concept of operations (Readiness/Preparedness, Activation, Operations, Reconstitution). Marked For Official Use Only but published publicly; contains all FCD elements including orders of succession, delegations of authority, essential records, alternate/continuity facilities, communications, devolution, reconstitution, and training/testing/exercising. Defines 12-hour relocation and 30-day operating period.",southwest,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,11,True,22,20-22
university-of-north-texas,university-of-north-texas,University of North Texas,TX,Denton,public,R1 university,University of North Texas System,47000,Continuity Plan,business-continuity-framework,essential-functions-based,,2026,Resources dated 2026,,HTML,https://riskmanagement.unt.edu/emergency/coop/coop-resources.html,https://riskmanagement.unt.edu/emergency/coop/continuity_of_operations_main.html,"The University of North Texas utilizes Kuali Ready, an online program, to create and manage all Continuity Plans.",opened-and-confirmed,2026-06-17,"UNT Risk Management Services / Emergency Management & Safety Services continuity program. Uses Kuali Ready to manage all continuity plans; publishes continuity checklists for staff, faculty, students, and researchers (2026) plus a Business Impact Analysis questionnaire and Business Process Analysis questionnaire templates.",southwest,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,5,False,,
university-of-texas-health-science-center-houston,university-of-texas-health-science-center-at-houston-uthealth-houston,University of Texas Health Science Center at Houston (UTHealth Houston),TX,Houston,public,specialized institution,University of Texas System,5000,Business Continuity Plan (BCP),full-coop,essential-functions-based,,2025,March 2025,,PDF,https://www.uthealthhoustonemergency.org/wp-content/uploads/uthealth-houston-business-continuity-plan.pdf,https://www.uthealthhoustonemergency.org,The UTHealth Houston Business Continuity Plan (BCP) is intended to describe actions and decision-making capabilities for that time frame by suggesting enhanced pre-event strategies to reduce or eliminate the impacts of emergencies at the local operational level.,opened-and-confirmed,2026-06-17,"Academic health science center BCP for infrastructure/support services, a companion to the Emergency Management Plan. References a separate IT Disaster Recovery Plan covering ~30 critical systems (PeopleSoft, Epic EHR, Canvas) with RTO under 48 hours and RPO from minutes to hours. Organized around essential functions, facility availability, and 30-day post-event recovery window based on Tropical Storm Allison experience.",southwest,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,6,True,13,10-14
university-of-texas-arlington,university-of-texas-at-arlington,University of Texas at Arlington,TX,Arlington,public,R1 university,University of Texas System,41000,Business Continuity Plan (BCP),business-continuity-framework,essential-functions-based,,2026,Page current 2026,,HTML,https://www.uta.edu/campus-ops/oem/business-continuity,https://www.uta.edu/campus-ops/oem,Business continuity planning is a crucial process that identifies and prioritizes essential business operations and services that need to be maintained during disruptions on campus.,opened-and-confirmed,2026-06-17,"UT Arlington Office of Emergency Management business continuity program. Uses the 'UT Arlington Ready Tool' (Business Impact Analysis-based online tool) to store and create department plans; publishes an interview handbook. States vision/mission of organizational resilience focused on essential functions, research activities, and academic instruction.",southwest,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4,False,,
university-of-texas-austin,university-of-texas-at-austin,University of Texas at Austin,TX,Austin,public,R1 university,University of Texas System,53000,Business Continuity Program,business-continuity-framework,phase-based,FEMA four-phase continuity life cycle,2026,Page updated 2026-05-28,,HTML,https://emergencymanagement.utexas.edu/business-continuity/continuity-life-cycle,https://emergencymanagement.utexas.edu/business-continuity/what-business-continuity,"Business continuity planning is broken into four phases: 1. Readiness and Preparedness 2. Activation and Relocation 3. Continuity of Operations 4. Reconstitution of Operations. These four phases encompass the entire business continuity cycle, through planning, activation, and reconstitution.",opened-and-confirmed,2026-06-17,UT Austin Office of Emergency Management business continuity program organized around a four-phase continuity life cycle. The university COOP is the institutional framework; colleges/schools/units develop Business Continuity Plans (BCPs). UT Austin also hosts the Higher Education Business Continuity Network (HEBCoN-US).,southwest,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,5,False,,
university-of-texas-san-antonio,university-of-texas-at-san-antonio,University of Texas at San Antonio,TX,San Antonio,public,HSI,University of Texas System,34000,Business Continuity Program,business-continuity-framework,essential-functions-based,,2025,Copyright 2025,,HTML,https://www.utsa.edu/ba-administration-operations/services/administrative-services/business-continuity-emergency-management/business-continuity.html,https://www.utsa.edu/ba-administration-operations/services/administrative-services/business-continuity-emergency-management/index.html,"Through careful planning and preparation, the Business Continuity & Emergency Management (BCEM) team helps ensure the university effectively maintains essential functions and research activities at all times.",opened-and-confirmed,2026-06-17,UTSA Business Continuity & Emergency Management program. BCEM provides a departmental survey to collect essential-functions information and develop recovery processes; the university uses the Veoci platform to build and manage business continuity plans.,southwest,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,,
